"537","PO BOX 236, 113 EAST MAIN, KS, COLDWATER, 67029","No_Match"
"1823","2001 NEUSE BLVD, NC, NEW BERN, 28560","No_Match"
"536","792 COLLEGE PARKWAY SUITE 103, VT, COLCHESTER, 05446","No_Match"
"1824","1902 S. MEMORIAL DRIVE, IN, NEW CASTLE, 47362","No_Match"
"1829","DBA NEW ENGLAND DRUG, 713 EAST MAIN, ND, NEW ENGLAND, 58647","No_Match"
"1827","31 CAVALRY DR., NY, NEW CITY, 10956","No_Match"
"1828","615 N CHESTER ST, WV, NEW CUMBERLAND, 26047","No_Match"
"1420","1180 E FLAMINGO RD, NV, LAS VEGAS, 89119","No_Match"
"1422","4311 CARSWELL AVE, BLGD 340, NV, LAS VEGAS, 89191","No_Match"
"1421","8500 W. CHEYENNE AVE., NV, LAS VEGAS, 89129","No_Match"
"1424","701 NW SHERIDAN, OK, LAWTON, 73505","No_Match"
"1423","ATTENTION PHARMACY, ONE MELLON WAY, PA, LATROBE, 15650","No_Match"
"930","119 E. GRAND RIVER, P.O. BOX 337, MI, FOWLERVILLE, 48836","No_Match"
"1426","1171 W 2000 NORTH, UT, LAYTON, 84041","No_Match"
"931","653 WORCESTER RD, MA, FRAMINGHAM, 01701","No_Match"
"1425","ATTN PHARMACY, 1515 LAWRIE TATUM RD, OK, LAWTON, 73507","No_Match"
"932","1280 WORCESTER RD., MA, FRAMINGHAM, 01702","No_Match"
"1428","2075 NORTH UNIVERSITY PARK BOULEVARD, UT, LAYTON, 84041","No_Match"
"933","662 EAST MAIN ST., KY, FRANKFORT, 40601","No_Match"
"1427","ATTN: R. FERRIS DERBIDGE, PERSON IN CHARGE, 1580 WEST ANTELOPE DRIVE, SUITE 130A, UT, LAYTON, 84041","No_Match"
"934","272 EAST CENTRAL STREET, ROUTE 140, MA, FRANKLIN, 02038","No_Match"
"935","31100 GROESBECK HWY., MI, FRASER, 48026","No_Match"
"1429","201 W LAYTON PARKWAY, UT, LAYTON, 84041","No_Match"
"936","1434 PORTER STREET, FORT DETRICK, MD, FREDERICK, 21702","No_Match"
"937","LEWIS R KEITH, 219 EAST JOSEPHINE, OK, FREDERICK, 73542","No_Match"
"938","707 NORTH LLANO, TX, FREDERICKSBURG, 78624","No_Match"
"939","1020 SOUTH STATE HWY 16, PO BOX 835, TX, FREDERICKSBURG, 78624","No_Match"
"2940","2350 E MARKET ST, PA, YORK, 17402","No_Match"
"540","401 BELTLINE, IL, COLLINSVILLE, 62234","No_Match"
"3","1245 HIGHLAND AVE, PA, ABINGTON, 19001","No_Match"
"2","16000 JOHNSTON MEMORIAL DRIVE, VA, ABINGDON, 24211","No_Match"
"929","111 E MERCED ST, CA, FOWLER, 93625","No_Match"
"542","3480 N ACADEMY BLVD, CO, COLORADO SPRINGS, 80917","No_Match"
"1","3005 EMMORTON ROAD, MD, ABINGDON, 21009","No_Match"
"541","2222 NORTH NEVADA AVENUE, ATTN: PHARMACY DEPARTMENT, CO, COLORADO SPRINGS, 80907","No_Match"
"0","PHARMACY, ABERDEEN PROVING GROUND, MD, ABERDEEN PROVING GROUND, 21005","No_Match"
"2944","1044 BELMONT AVENUE, 2ND FLOOR, OH, YOUNGSTOWN, 44501","No_Match"
"544","1202 S JAMES CAMPBELL BLVD, TN, COLUMBIA, 38401","No_Match"
"7","113  N. 9TH ST, IA, ADEL, 50003","No_Match"
"2943","1420 S. PILGRIM BLVD., IN, YORKTOWN, 47396","No_Match"
"543","4105 BRIARGATE PARKWAY, SUITE 125, CO, COLORADO SPRINGS, 80920","No_Match"
"6","4769 S. MAIN STREET, SUITE A, GA, ACWORTH, 30101","No_Match"
"2942","1001 SOUTH GEORGE ST, PA, YORK, 17405","No_Match"
"1810","1215 21ST AVENUE SOUTH, SUITE 1006, TN, NASHVILLE, 37232","No_Match"
"546","ATTN PHCY, 2400 E SEVENTEENTH STREET, IN, COLUMBUS, 47201","No_Match"
"5","400 MASSACHUSETTS AVENUE, MA, ACTON, 01720","No_Match"
"2941","25 MONUMENT ROAD, SUITE 265, PA, YORK, 17403","No_Match"
"1811","2200 CHILDREN'S WAY, VCH 2106, TN, NASHVILLE, 37232","No_Match"
"545","201 INDEPENDENCE DR, STE 109 BLDG 1100, MS, COLUMBUS AFB, 39710","No_Match"
"4","722 MAIN ST., IA, ACKLEY, 50601","No_Match"
"2948","855 COLUSA AVE, CA, YUBA CITY, 95991","No_Match"
"1812","1211 MEDICAL CENTER DRIVE, TVC 1815, TN, NASHVILLE, 37232","No_Match"
"548","2400 BEAM ROAD, IN, COLUMBUS, 47203","No_Match"
"2947","6 W. MICHIGAN AVE, MI, YPSILANTI, 48197","No_Match"
"1813","3541 US ROUTE 20, NY, NASSAU, 12123","No_Match"
"547","2323 N. MARR ROAD, IN, COLUMBUS, 47203","No_Match"
"2946","505 NORTH FOURTH STREET, PA, YOUNGWOOD, 15697","No_Match"
"1814","137 WEST CENTRAL STREET, MA, NATICK, 01760","No_Match"
"9","LOUIS E MIZELLE JR, 925 E MEMORIAL DRIVE, NC, AHOSKIE, 27910","No_Match"
"8","1325 N MAIN ST STE H, MI, ADRIAN, 49221","No_Match"
"549","1033 N. HIGH ST., OH, COLUMBUS, 43201","No_Match"
"1815","2 RAINBOW ROAD, UT, NAVAJO MOUNTAIN, 84536","No_Match"
"2945","726 WICK AVE, OH, YOUNGSTOWN, 44505","No_Match"
"1816","1821 S. 11TH ST., NE, NEBRASKA CITY, 68410","No_Match"
"1817","1301 GRUNDMAN BLVD, NE, NEBRASKA CITY, 68410","No_Match"
"1818","4700 LAS VEGAS BLVD, NV, NELLIS AFB, 89191","No_Match"
"1819","1905 CORLIES AVE, NJ, NEPTUNE, 07753","No_Match"
"2949","2801 S 4TH AVE, AZ, YUMA, 85364","No_Match"
"1437","107 N MAIN ST, IA, LENOX, 50851","No_Match"
"1436","321 MULBERRY STREET, SW, NC, LENOIR, 28645","No_Match"
"920","3883 74TH AVENUE, PO BOX 309, ND, FORT TOTTEN, 58335","No_Match"
"1435","2050 MERCANTILE DRIVE, NC, LELAND, 28451","No_Match"
"1434","1350 LEE BLVD, FL, LEHIGH ACRES, 33936","No_Match"
"1433","1446  LEE BLVD, FL, LEHIGH ACRES, 33936","No_Match"
"1432","1427B BADDOUR PKWY, TN, LEBANON, 37087","No_Match"
"1431","252 S. 4TH STREET, PA, LEBANON, 17042","No_Match"
"1430","815 FRONT STREET, WA, LEAVENWORTH, 98826","No_Match"
"927","3300 RENNER DRIVE, CA, FORTUNA, 95540","No_Match"
"928","325 S MAIN ST, IN, FORTVILLE, 46040","No_Match"
"925","3923 HWY 377 SOUTH, TX, FORT WORTH, 76116","No_Match"
"926","906 MAIN ST, CA, FORTUNA, 95540","No_Match"
"923","1500 SOUTH MAIN STREET, SUITE OPC 1, TX, FORT WORTH, 76104","No_Match"
"924","400 N BEACH STREET, STE 102, TX, FORT WORTH, 76111","No_Match"
"1439","204 N MAIN ST., IA, LEON, 50144","No_Match"
"921","BASSETT ARMY COMM HOSP, BLDG 4076 NEELY RD, ROOM 131-02, AK, FORT WAINWRIGHT, 99703","No_Match"
"1438","9 NELSON STREET, MA, LEOMINSTER, 01453","No_Match"
"922","801 7TH AVENUE, STE 1700, TX, FORT WORTH, 76104","No_Match"
"513","501 S LINCOLN AVE, FL, CLEARWATER, 33756","No_Match"
"1843","2202 FALSE RIVER DR, LA, NEW ROADS, 70760","No_Match"
"512","1907 US HIGHWAY 18 EAST, IA, CLEAR LAKE, 50428","No_Match"
"1844","4 8TH ST N, ND, NEW ROCKFORD, 58356","No_Match"
"511","95 SPRINGBROOK AVENUE, SUITE 101, NC, CLAYTON, 27520","No_Match"
"1841","3535 US HWY 19, FL, NEW PORT RICHEY, 34652","No_Match"
"510","495 DUNLOP LANE, SUITE 106, TN, CLARKSVILLE, 37040","No_Match"
"1842","535 HOSPITAL ROAD, WI, NEW RICHMOND, 54017","No_Match"
"1840","315 EAST HIGH AVENUE, OH, NEW PHILADELPHIA, 44663","No_Match"
"919","1719 MACOMB ROAD, OK, FORT SILL, 73503","No_Match"
"918","6039 BERRY ROAD, OK, FORT SILL, 73503","No_Match"
"1440","122 W COLLINS, PO BOX 1229, TX, LEONARD, 75452","No_Match"
"519","3400 KEITH STREET, TN, CLEVELAND, 37312","No_Match"
"1849","298 FIRST AVE, NY, NEW YORK, 10009","Match","Exact","298 1 Ave, NEW YORK, NY, 10009","-73.98121,40.733105","59654591","R"
"518","3500 CARNEGIE AVENUE, OH, CLEVELAND, 44115","No_Match"
"517","6410 BROADWAY AVENUE, OH, CLEVELAND, 44105","No_Match"
"1847","1 UNION SQ SOUTH, NY, NEW YORK, 10003","Match","Exact","1 Union Sq S, NEW YORK, NY, 10003","-73.991135,40.735817","59663968","L"
"516","699 E HIGHWAY 50, FL, CLERMONT, 34711","No_Match"
"1848","40 WALL STREET, NY, NEW YORK, 10005","Match","Exact","40 Wall St, NEW YORK, NY, 10005","-74.00981,40.706593","59659663","L"
"515","2311 LEWISVILLE-CLEMMONS ROAD, NC, CLEMMONS, 27012","No_Match"
"1845","DBA MEDICINE SHOPPE OF NEW SMY, 1141 N DIXIE FREEWAY, FL, NEW SMYRNA BEACH, 32168","No_Match"
"514","30387 US HWY 19 N, FL, CLEARWATER, 33761","No_Match"
"1846","1058 COLLEGE DRIVE, ND, NEW TOWN, 58763","No_Match"
"1446","LEWISTON, 821 21ST AVENUE, ID, LEWISTON, 83501","No_Match"
"1445","3558 JEFFERSON ST N STE 4, WV, LEWISBURG, 24901","No_Match"
"1448","300 HIGHLAND AVENUE, PA, LEWISTOWN, 17044","No_Match"
"1447","21 GEISINGER LANE, PA, LEWISTOWN, 17044","No_Match"
"1442","3284 HEMPSTEAD TURNPIKE, NY, LEVITTOWN, 11756","No_Match"
"1441","HWY 15/LEUPP SCHOOLS RD, AZ, LEUPP, 86035","No_Match"
"1444","50 N 2ND STREET, PA, LEWISBURG, 17837","No_Match"
"1443","17239 FIVE POINTS SQUARE, DE, LEWES, 19958","No_Match"
"914","BLDG 1585 3RD ST RM 1758, LA, FORT POLK, 71459","No_Match"
"915","8091 GEORGIA AVE BLDG 3504, ROOM 1B104, LA, FORT POLK, 71459","No_Match"
"916","650 HUEBNER ROAD, ATTN PHARMACY SERVICES, KS, FORT RILEY, 66442","No_Match"
"917","650 HUEBNER ROAD, KS, FORT RILEY, 66442","No_Match"
"2100","1780 N. UNIVERSITY  DR., FL, PLANTATION, 33322","No_Match"
"910","BUILDING 18036, 300 CENTRAL AVENUE, VA, FORT LEE, 23801","No_Match"
"1449","6715 SHALLOWFORD RD, NC, LEWISVILLE, 27023","No_Match"
"911","DEPARTMENT OF PHARMACY, KIMBROUGH AMBULATORY CARE CENTER, MD, FORT MEADE, 20755","No_Match"
"912","6631 ORION DRIVE, SUITE 112, FL, FORT MYERS, 33912","No_Match"
"913","9451 CYPRESS LAKE DR, FL, FORT MYERS, 33919","No_Match"
"522","353 CROOKS AVENUE, NJ, CLIFTON, 07011","No_Match"
"1830","3499 BRUMBAUGH RD, PA, NEW ENTERPRISE, 16664","No_Match"
"521","PHARMACY DEPT, 2 COULTER ROAD, NY, CLIFTON SPRINGS, 14432","No_Match"
"1831","1 WEST MAIN, P.O.BOX 111, IA, NEW HAMPTON, 50659","No_Match"
"524","16741 CANAL RD, MI, CLINTON TOWNSHIP, 48038","No_Match"
"1832","56270 GRAND RIVER, P.O. BOX 218, MI, NEW HUDSON, 48165","No_Match"
"523","16151 19 MILE ROAD, MI, CLINTON TOWNSHIP, 48038","No_Match"
"1833","466 NELSON ROAD, IL, NEW LENOX, 60451","No_Match"
"908","1700 S. FEDERAL HWY., FL, FORT LAUDERDALE, 33316","No_Match"
"907","3895 W BROWARD BLVD, FL, FORT LAUDERDALE, 33312","No_Match"
"520","2010 BROOMFIELD ROAD, TN, CLEVELAND, 37323","No_Match"
"909","700 24TH STREET, VA, FORT LEE, 23801","No_Match"
"1838","4110 GENERAL DEGUALLE DR, LA, NEW ORLEANS, 70131","No_Match"
"529","927 TRETTEL LANE, MN, CLOQUET, 55720","No_Match"
"1839","DEDRICK'S PHARMACY OF NEW PALT, 190 MAIN ST, NY, NEW PALTZ, 12561","No_Match"
"1450","2001 HARRODSBURG RD, KY, LEXINGTON, 40504","No_Match"
"1451","2195 HARRODSBURG RD, KY, LEXINGTON, 40504","No_Match"
"526","204 HIGHWAY 80 EAST, MS, CLINTON, 39056","No_Match"
"1834","PO BOX 10, 247 NEWPORT RD, NH, NEW LONDON, 03257","No_Match"
"525","1726 N 2ND ST, IA, CLINTON, 52732","No_Match"
"1835","155 NORTH STREET, WV, NEW MARTINSVILLE, 26155","No_Match"
"528","12753 UNIVERSITY AVE, IA, CLIVE, 50325","No_Match"
"1836","2525 CANAL STREET, LA, NEW ORLEANS, 70119","No_Match"
"527","10321 N 2274 RD, OK, CLINTON, 73601","No_Match"
"1837","1514 JEFFERSON HWY, LA, NEW ORLEANS, 70121","No_Match"
"989","3200 WATERFIELD ROAD, NC, GARNER, 27529","No_Match"
"988","2696 W WALNUT ST, ATTN: PHARMACY DEPT, TX, GARLAND, 75042","No_Match"
"987","1107 HIGHWAY 395, NV, GARDNERVILLE, 89410","No_Match"
"2111","990 SOUTH 8TH AVE, ID, POCATELLO, 83209","No_Match"
"571","1 GUTHRIE DRIVE, NY, CORNING, 14830","No_Match"
"2110","905 YELLOWSTONE AVE, ID, POCATELLO, 83201","No_Match"
"570","625 DAVIS AVE, IA, CORNING, 50841","No_Match"
"982","325 WEST LOGAN HIGHWAY, P. O. BOX 328, UT, GARDEN CITY, 84028","No_Match"
"981","733 CEDAR STREET, CA, GARBERVILLE, 95542","No_Match"
"980","516 EAST NIZHONI BLVD, PO BOX 1337, NM, GALLUP, 87301","No_Match"
"986","314 MAIN STREET, MA, GARDNER, 01440","No_Match"
"985","KASIER PERMANENTE PHARMACY 108, 15446 WESTERN AVENUE, CA, GARDENA, 90249","No_Match"
"984","18600 S. FIGUEROA ST, FL 1, CA, GARDENA, 90248","No_Match"
"983","1344 W REDONDO BEACH BLVD, CA, GARDENA, 90247","No_Match"
"2109","POCATELLO, 1957 ALVIN RICKEN DRIVE, ID, POCATELLO, 83201","No_Match"
"2103","KFHP SOUTH 1 PHARMACY #471, 7601 STONERIDGE DRIVE, CA, PLEASANTON, 94588","No_Match"
"574","821 WEST 19TH STREET, CA, COSTA MESA, 92627","No_Match"
"2104","8 PILGRIM HILL ROAD, MA, PLYMOUTH, 02360","No_Match"
"575","7135 E POINT DOUGLAS RD SOUTH, MN, COTTAGE GROVE, 55016","No_Match"
"2101","C/O PHARMACY, 214 CORNELIA STREET, NY, PLATTSBURGH, 12901","No_Match"
"572","829 NORTH MAIN, PO BOX 957, TX, CORSICANA, 75110","No_Match"
"2102","4927 MAPLE DR, IA, PLEASANT HILL, 50327","No_Match"
"573","1311 N MILDRED RD, CO, CORTEZ, 81321","No_Match"
"2107","115 E BROADWAY, AR, POCAHONTAS, 72455","No_Match"
"578","902 SOUTH 6TH STREET, IA, COUNCIL BLUFFS, 51501","No_Match"
"2108","701 W ELM AVENUE, IA, POCAHONTAS, 50574","No_Match"
"579","1141 NORTH BROADWAY, IA, COUNCIL BLUFFS, 51503","No_Match"
"2105","275 SANDWICH STREET, MA, PLYMOUTH, 02360","No_Match"
"576","2508 W BROADWAY, IA, COUNCIL BLUFFS, 51501","No_Match"
"2106","6055 NATHAN LANE NORTH, SUITE 200A, MN, PLYMOUTH, 55442","No_Match"
"577","3135 W BROADWAY, SUITE 101, IA, COUNCIL BLUFFS, 51501","No_Match"
"977","935 GREEN ST, GA, GAINESVILLE, 30501","No_Match"
"976","7520 W NEWBERRY ROAD, FL, GAINESVILLE, 32606","No_Match"
"979","236 E JIMMIE LEEDS ROAD, SUITE C, NJ, GALLOWAY, 08205","No_Match"
"978","3333 N SEMINARY, IL, GALESBURG, 61401","No_Match"
"2120","ATTN: BRETT DORWART, PERSON IN CHARGE, 211 H STREET EAST, MT, POPLAR, 59255","No_Match"
"580","235 WEST BROADWAY, IA, COUNCIL BLUFFS, 51503","No_Match"
"2122","3700 HWY 365, TX, PORT ARTHUR, 77642","No_Match"
"582","1203 BUSINESS HIGHWAY 190, LA, COVINGTON, 70433","No_Match"
"2121","DBA: L & J PHARMACIES INC, 1948 9TH AVE, TX, PORT ARTHUR, 77642","No_Match"
"581","716 MADISON AVENUE, KY, COVINGTON, 41011","No_Match"
"971","BLDG 36065 SANTA FE AVENUE, TX, FT. HOOD, 76544","No_Match"
"970","6205 WESTCREEK DR., TX, FT WORTH, 76133","No_Match"
"973","305 N JUDD PKWY, NC, FUQUAY VARINA, 27526","No_Match"
"972","1826 W ORANGETHORPE AVE, CA, FULLERTON, 92833","No_Match"
"975","5001 NW 34TH BLVD SUITE B, FL, GAINESVILLE, 32605","No_Match"
"974","1401 N MAIN STREET, NC, FUQUAY VARINA, 27526","No_Match"
"2112","P.O. BOX 4000, HIGHWAY 264, MILE MARKER 388, AZ, POLACCA, 86042","No_Match"
"583","17700 SE 272ND ST,  STE 100, WA, COVINGTON, 98042","No_Match"
"2113","#5 4TH AVENUE EAST, MT, POLSON, 59860","No_Match"
"584","8201 MISH KO SWEN ROAD, P.O. BOX 396, WI, CRANDON, 54520","No_Match"
"2114","795 E.SECOND ST STE 1, CA, POMONA, 91766","No_Match"
"585","681 RESERVOIR AVENUE, RI, CRANSTON, 02910","No_Match"
"2115","60 NE 1ST ST, FL, POMPANO BEACH, 33060","No_Match"
"586","1033 REAPER RD, NV, CREECH AFB, 89018","No_Match"
"2116","1960 N FEDERAL HWY, FL, POMPANO BEACH, 33062","No_Match"
"587","PHARMACY, 306 UNION AVENUE, FL, CRESCENT CITY, 32112","No_Match"
"2117","860 A1A N, FL, PONTE VEDRA BEACH, 32082","No_Match"
"588","REGIONAL HEALTH SERVICES OF HOWARD COUNTY, 235 8TH AVENUE WEST, IA, CRESCO, 52136","No_Match"
"2118","2500 W REYNOLDS ST, IL, PONTIAC, 61764","No_Match"
"589","13601 KENTON AVE, IL, CRESTWOOD, 60418","No_Match"
"2119","420 W. HURON, MI, PONTIAC, 48341","No_Match"
"2133","5050 NE HOYT STREET, SUITE #142, OR, PORTLAND, 97213","No_Match"
"2132","1040 NW 22ND AVE, STE 100, OR, PORTLAND, 97210","No_Match"
"2131","426 S.W. STARK, 2ND FLOOR, OR, PORTLAND, 97204","No_Match"
"2130","42121 US 70, PO DRAWER 868, NM, PORTALES, 88130","No_Match"
"969","6201 STELLHORN ROAD, IN, FT WAYNE, 46815","No_Match"
"968","6202 WEST JEFFERSON BLVD, IN, FT WAYNE, 46804","No_Match"
"967","DEPARTMENT OF PHARMACY, BLDG 301 ANDREWS AVE., AL, FT RUCKER, 36362","No_Match"
"966","12749 S. CLEVELAND AVENUE, FL, FT MYERS, 33907","No_Match"
"965","PHARMACY SERVICES, 550 POPE AVE, KS, FT LEAVENWORTH, 66027","No_Match"
"964","700 SE 3RD AVENUE, SUITE 100, FL, FT LAUDERDALE, 33316","No_Match"
"963","6405 N. FEDERAL HIGHWAY, #205, FL, FT LAUDERDALE, 33308","No_Match"
"962","2355 NE 26TH STREET, FL, FT LAUDERDALE, 33305","No_Match"
"961","1650 COCHRANE CIRCLE, BLDG 7500, ATTN: PHARMACY, ROOM 213, CO, FT CARSON, 80913","No_Match"
"960","BLDG 11335 SSG SIMS ST, TX, FT BLISS, 79916","No_Match"
"1809","3130 CLARKSVILLE PIKE, TN, NASHVILLE, 37218","No_Match"
"1808","800 AIRPARK CENTER DRIVE STE 809, TN, NASHVILLE, 37217","No_Match"
"1807","5555 EDMONSON PIKE, TN, NASHVILLE, 37211","No_Match"
"1806","397 WALLACE ROAD, SUITE C405, TN, NASHVILLE, 37211","No_Match"
"1805","719 THOMPSON LANE, SUITE 24130, TN, NASHVILLE, 37204","No_Match"
"1804","300 20TH AVENUE NORTH, SUITE 105, TN, NASHVILLE, 37203","No_Match"
"1803","143 SOUTH WASHINGTON, IL, NASHVILLE, 62263","No_Match"
"1802","8 PROSPECT ST, BOX 2014, NH, NASHUA, 03061","No_Match"
"558","110 CENTER STREET, IA, CONRAD, 50621","No_Match"
"1801","283 MAIN ST, NH, NASHUA, 03060","No_Match"
"559","600 S MAIN ST, MT, CONRAD, 59425","No_Match"
"2129","8822 PORTAGE ROAD, MI, PORTAGE, 49002","No_Match"
"1800","ATTN PHARMACY, 172 KINSLEY ST, NH, NASHUA, 03060","No_Match"
"556","760 CABARRUS AVE W., NC, CONCORD, 28027","No_Match"
"557","PHARMACY DEPT, 1941 VIRGINIA AVENUE, IN, CONNERSVILLE, 47331","No_Match"
"2127","3564 SCOTTSDALE ST., IN, PORTAGE, 46368","No_Match"
"554","4014 VENTURE COURT, OH, COLUMBUS, 43228","No_Match"
"2128","6001 CENTRAL AVE, IN, PORTAGE, 46368","No_Match"
"555","2150 E DUBLIN GRANVILLE ROAD, OH, COLUMBUS, 43229","No_Match"
"2125","132 ABIGAIL LANE, PA, PORT MATILDA, 16870","No_Match"
"552","750 E LONG ST, SUITE 3100, OH, COLUMBUS, 43203","No_Match"
"2126","1650 DUNLAWTON AVE, FL, PORT ORANGE, 32127","No_Match"
"553","460 W 10TH AVE, ROOM L012, OH, COLUMBUS, 43210","No_Match"
"2123","1 CHURCH STREET, NY, PORT BYRON, 13140","No_Match"
"550","1230 N. HIGH STREET, OH, COLUMBUS, 43201","No_Match"
"2124","4315 MAIN STREET, NY, PORT HENRY, 12974","No_Match"
"551","1301 NORTH HIGH STREET, OH, COLUMBUS, 43201","No_Match"
"2142","620 JOHN PAUL JONES CIRCLE, BUILDING 2 2ND FLOOR, VA, PORTSMOUTH, 23708","No_Match"
"959","BLDG 21227 TORCH ST, TX, FT BLISS, 79916","No_Match"
"1409","410 E JOLLY ROAD, MI, LANSING, 48910","No_Match"
"2141","700 FREDERICK BLVD, VA, PORTSMOUTH, 23707","No_Match"
"958","BLDG 1611 HAAN RD STE A11, TX, FT BLISS, 79906","No_Match"
"2144","12252 GOVERNOR G C PEERY HWY, PO BOX 690, VA, POUNDING MILL, 24637","No_Match"
"560","420 N FRAZIER ST, TX, CONROE, 77301","No_Match"
"2143","THE LEWIS FANELLI BUILDING, 529 TERRY REILEY WAY, PA, POTTSVILLE, 17901","No_Match"
"955","P.O. BOX 897, JANET CARTER, PRESIDENT, CO, FRISCO, 80443","No_Match"
"1405","805 3RD ST, ND, LANGDON, 58249","No_Match"
"954","7221 UNIVERSITY AVENUE, MN, FRIDLEY, 55432","No_Match"
"1406","57 SPAATZ DR, BLDG 293, VA, LANGLEY AFB, 23665","No_Match"
"2140","3636 HIGH STREET, VA, PORTSMOUTH, 23707","No_Match"
"957","1118 NW 16TH ST, STE 150B, ID, FRUITLAND, 83619","No_Match"
"1407","77 NEALY AVE, BLDG 257 ROOM 1B069, VA, LANGLEY AFB, 23665","No_Match"
"956","303 WEST 10TH STREET, VA, FRONT ROYAL, 22630","No_Match"
"1408","812 EAST JOLLY ROAD, SUITE #208, MI, LANSING, 48910","No_Match"
"951","4987 N. FRESNO ST., CA, FRESNO, 93726","No_Match"
"1401","2006 WEST AVENUE J, CA, LANCASTER, 93536","No_Match"
"950","KFHP B PHARMACY #722, 7300 N FRESNO ST FLR 1 CYPRESS, CA, FRESNO, 93720","No_Match"
"1402","859 E MAIN ST, OH, LANCASTER, 43130","No_Match"
"953","210 SPRING STREET WEST, PO BOX 516, WA, FRIDAY HARBOR, 98250","No_Match"
"1403","1507 LITITZ PIKE, PA, LANCASTER, 17601","No_Match"
"952","626 S CLOVIS AVE, CA, FRESNO, 93727","No_Match"
"1404","1320 BISHOP RANDALL DRIVE, WY, LANDER, 82520","No_Match"
"1400","DBA KAISER PERMANENTE PHCY#254, 43112 N. 15TH ST, CA, LANCASTER, 93534","No_Match"
"569","105 E. 9TH ST, IA, CORALVILLE, 52241","No_Match"
"2138","1634 11TH STREET, OH, PORTSMOUTH, 45662","No_Match"
"565","901 BURREL AVE SE, PO BOX 627, ND, COOPERSTOWN, 58425","No_Match"
"2139","901 WASHINGTON STREET, ROOM 135, OH, PORTSMOUTH, 45662","No_Match"
"566","458 TOWN SQUARE, TX, COPPERAS COVE, 76522","No_Match"
"567","1150 FIFTH ST., STE. 142, IA, CORALVILLE, 52241","No_Match"
"568","4105 WESTCOR CT., STE. 1, IA, CORALVILLE, 52241","No_Match"
"2134","940 SE CESAR E CHAVEZ BLVD, OR, PORTLAND, 97214","No_Match"
"561","1601 CHURCH STREET, SC, CONWAY, 29526","No_Match"
"2135","9155 SOUTHWEST BARNES ROAD, OR, PORTLAND, 97225","No_Match"
"562","1510 MILSTEAD AVE NE, GA, CONYERS, 30012","No_Match"
"2136","EAST INTERSTATE PHARMACY, 3550 N. INTERSTATE AVENUE, OR, PORTLAND, 97227","No_Match"
"563","500 S WILLOW AVE, TN, COOKEVILLE, 38501","No_Match"
